LithologyCode,LithNumber,OldIDNumber,LAT,NS,LONG,EW,Latitude,Longitude,Continent,Country,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
Q,4640,,52.6,,151.1,,526,1511,USSR,,,,,,,,,,,
Q,4666,,53.7,,147.9,,537,1479,USSR,,,,,,,,,,,
Q,4667,,53.7,,149.4,,537,1494,USSR,,,,,,,,,,,
Q,4671,,53.8,,151.9,,538,1519,USSR,,,,,,,,,,,
Q,4673,,54,,146,,540,1460,USSR,,,,,,,,,,,
Q,4700,,55.2,,147.8,,552,1478,USSR,,,,,,,,,,,
Q,4728,,56,,152.7,,560,1527,USSR,,,,,,,,,,,
Q,4739,,56.4,,141.8,,564,1418,USSR,,,,,,,,,,,
Q,5306,,-21.3,,13.4,,-213,134,NAMIBIA,,,,,,,,,,,
Q,5310,,-21.9,,13.8,,-219,138,NAMIBIA,,,,,,,,,,,
Q,5311,,-22.2,,14,,-222,140,NAMIBIA,,,,,,,,,,,
Q,5315,,-23,,14.2,,-230,142,S-W AFRICA,,,,,,,,,,,
Q,5319,,-23.8,,14.2,,-238,142,S-W AFRICA,,,,,,,,,,,
Q,6879,,24.3,,-109,,243,-1090,GULF CALI.,,,,,,,,,,,
R,109,,0.2,,173.5,,2,1735,GILBERT IS,,,,,,,,,,,
R,110,,0.4,,173.9,,4,1739,GILBERT IS,,,,,,,,,,,
R,111,,0.5,,174,,5,1740,GILBERT IS,,,,,,,,,,,
R,112,,1,,173.1,,10,1731,GILBERT IS,,,,,,,,,,,
R,113,,1.1,,154.7,,11,1547,CAROLINE I,,,,,,,,,,,
R,114,,1.5,,173,,15,1730,GILBERT IS,,,,,,,,,,,
R,115,,1.5,,173.3,,15,1733,GILBERT IS,,,,,,,,,,,
R,116,,1.7,,-157.2,,17,-1572,LINE IS,,,,,,,,,,,
R,117,,2,,173.1,,20,1731,GILBERT IS,,,,,,,,,,,
R,118,,2.1,,-157.5,,21,-1575,LINE IS,,,,,,,,,,,
R,119,,2.2,,173.6,,22,1736,GILBERT IS,,,,,,,,,,,
R,120,,3.1,,172.8,,31,1728,GILBERT IS,,,,,,,,,,,
R,121,,3.1,,172.9,,31,1729,GILBERT IS,,,,,,,,,,,
R,122,,3.4,,173.1,,34,1731,GILBERT IS,,,,,,,,,,,
R,123,,3.6,,168.7,,36,1687,MARSHALL I,,,,,,,,,,,
R,124,,3.8,,155,,38,1550,CAROLINE I,,,,,,,,,,,
R,125,,4.7,,168.8,,47,1688,MARSHALL I,,,,,,,,,,,
R,127,,5.4,,153.6,,54,1536,CAROLINE I,,,,,,,,,,,
R,128,,5.4,,163.1,,54,1631,MARSHALL I,,,,,,,,,,,
R,129,,5.5,,168.1,,55,1681,MARSHALL I,,,,,,,,,,,
R,130,,5.8,,157.3,,58,1573,CAROLINE I,,,,,,,,,,,
R,131,,5.9,,169.4,,59,1694,MARSHALL I,,,,,,,,,,,
R,132,,5.9,,-162.5,,59,-1625,LINE IS,,,,,,,,,,,
R,133,,6,,169.6,,60,1696,MARSHALL I,,,,,,,,,,,
R,134,,6.2,,169.6,,62,1696,MARSHALL I,,,,,,,,,,,
R,135,,6.2,,172,,62,1720,MARSHALL I,,,,,,,,,,,
R,136,,6.2,,172.1,,62,1721,MARSHALL I,,,,,,,,,,,
R,137,,6.3,,-162.1,,63,-1621,LINE IS,,,,,,,,,,,
R,138,,6.8,,158,,68,1580,CAROLINE I,,,,,,,,,,,
R,139,,6.9,,149.2,,69,1492,CAROLINE I,,,,,,,,,,,
R,141,,7,,171.1,,70,1711,MARSHALL I,,,,,,,,,,,
R,142,,7,,171.9,,70,1719,MARSHALL I,,,,,,,,,,,
R,143,,7.2,,152,,72,1520,CAROLINE I,,,,,,,,,,,
R,144,,7.2,,171.2,,72,1712,MARSHALL I,,,,,,,,,,,
R,146,,7.4,,168.7,,74,1687,MARSHALL I,,,,,,,,,,,
R,147,,7.5,,168.7,,75,1687,MARSHALL I,,,,,,,,,,,
R,148,,7.6,,155.3,,76,1553,CAROLINE I,,,,,,,,,,,
R,149,,7.7,,151.8,,77,1518,CAROLINE I,,,,,,,,,,,
R,150,,7.7,,169,,77,1690,MARSHALL I,,,,,,,,,,,
R,151,,7.8,,168.2,,78,1682,MARSHALL I,,,,,,,,,,,
R,152,,8.2,,168,,82,1680,MARSHALL I,,,,,,,,,,,
R,153,,8.2,,171.2,,82,1712,MARSHALL I,,,,,,,,,,,
R,154,,8.3,,167.3,,83,1673,MARSHALL I,,,,,,,,,,,
R,155,,8.4,,150,,84,1500,CAROLINE I,,,,,,,,,,,
R,156,,8.6,,171,,86,1710,MARSHALL I,,,,,,,,,,,
R,157,,8.7,,152.2,,87,1522,CAROLINE I,,,,,,,,,,,
R,158,,8.7,,171,,87,1710,MARSHALL I,,,,,,,,,,,
R,159,,8.8,,167.8,,88,1678,MARSHALL I,,,,,,,,,,,
R,160,,8.9,,165.6,,89,1656,MARSHALL I,,,,,,,,,,,
R,161,,8.9,,166.2,,89,1662,MARSHALL I,,,,,,,,,,,
R,162,,8.9,,171.3,,89,1713,MARSHALL I,,,,,,,,,,,
R,163,,9,,165.6,,90,1656,MARSHALL I,,,,,,,,,,,
R,164,,9.1,,170,,91,1700,MARSHALL I,,,,,,,,,,,
R,165,,9.2,,167.5,,92,1675,MARSHALL I,,,,,,,,,,,
R,166,,9.3,,165.8,,93,1658,MARSHALL I,,,,,,,,,,,
R,167,,9.4,,167,,94,1670,MARSHALL I,,,,,,,,,,,
R,168,,9.4,,167.5,,94,1675,MARSHALL I,,,,,,,,,,,
R,169,,9.5,,169.9,,95,1699,MARSHALL I,,,,,,,,,,,
R,170,,9.6,,170.4,,96,1704,MARSHALL I,,,,,,,,,,,
R,171,,9.8,,160.9,,98,1609,MARSHALL I,,,,,,,,,,,
R,172,,9.8,,169.3,,98,1693,MARSHALL I,,,,,,,,,,,
R,173,,9.9,,169.1,,99,1691,MARSHALL I,,,,,,,,,,,
R,174,,10.2,,166.1,,102,1661,MARSHALL I,,,,,,,,,,,
R,175,,10.2,,169.7,,102,1697,MARSHALL I,,,,,,,,,,,
R,176,,10.2,,171,,102,1710,MARSHALL I,,,,,,,,,,,
R,177,,10.3,,170.9,,103,1709,MARSHALL I,,,,,,,,,,,
R,178,,10.4,,170,,104,1700,MARSHALL I,,,,,,,,,,,
R,179,,11.2,,166.4,,112,1664,MARSHALL I,,,,,,,,,,,
R,180,,11.2,,169.6,,112,1696,MARSHALL I,,,,,,,,,,,
R,181,,11.3,,166.8,,113,1668,MARSHALL I,,,,,,,,,,,
R,182,,11.4,,167.5,,114,1675,MARSHALL I,,,,,,,,,,,
R,183,,11.5,,162.2,,115,1622,MARSHALL I,,,,,,,,,,,
R,184,,11.5,,165.6,,115,1656,MARSHALL I,,,,,,,,,,,
R,185,,11.5,,166.7,,115,1667,MARSHALL I,,,,,,,,,,,
R,186,,11.5,,167.5,,115,1675,MARSHALL I,,,,,,,,,,,
R,187,,11.6,,165.2,,116,1652,MARSHALL I,,,,,,,,,,,
R,188,,11.6,,169.8,,116,1698,MARSHALL I,,,,,,,,,,,
R,189,,11.7,,167.1,,117,1671,MARSHALL I,,,,,,,,,,,
R,190,,12.2,,170.1,,122,1701,MARSHALL I,,,,,,,,,,,
R,191,,12.4,,170.2,,124,1702,MARSHALL I,,,,,,,,,,,
R,192,,14.8,,169,,148,1690,TAONGI IS,,,,,,,,,,,
R,193,,16.7,,-169.5,,167,-1695,JOHNSTON I,,,,,,,,,,,
R,194,,19.4,,166.5,,194,1665,WAKE IS,,,,,,,,,,,
R,195,,23.7,,-166.3,,237,-1663,HAWAIIAN I,,,,,,,,,,,
R,196,,25.5,,-170.8,,255,-1708,HAWAIIAN I,,,,,,,,,,,
R,197,,27.8,,-175.8,,278,-1758,HAWAIIAN I,,,,,,,,,,,
R,198,,27.8,,-175.9,,278,-1759,HAWAIIAN I,,,,,,,,,,,
R,199,,28.1,,-176.7,,281,-1767,HAWAIIAN I,,,,,,,,,,,
R,200,,28.2,,-177.4,,282,-1774,HAWAIIAN I,,,,,,,,,,,
R,201,,28.4,,-178.3,,284,-1783,HAWAIIAN I,,,,,,,,,,,
R,202,,28.4,,-178.4,,284,-1784,HAWAIIAN I,,,,,,,,,,,
R,203,,-0.7,,174.3,,-7,1743,GILBERT IS,,,,,,,,,,,
R,204,,-0.7,,174.5,,-7,1745,GILBERT IS,,,,,,,,,,,
R,205,,-1.4,,174.9,,-14,1749,GILBERT IS,,,,,,,,,,,
R,206,,-1.4,,176.4,,-14,1764,GILBERT IS,,,,,,,,,,,
R,207,,-1.5,,-175,,-15,-1750,PHOENIX IS,,,,,,,,,,,
R,208,,-1.8,,175.5,,-18,1755,GILBERT IS,,,,,,,,,,,
R,210,,-2.5,,176,,-25,1760,GILBERT IS,,,,,,,,,,,
R,211,,-2.6,,176.8,,-26,1768,GILBERT IS,,,,,,,,,,,
R,215,,-4.6,,-172.3,,-46,-1723,PHOENIX IS,,,,,,,,,,,
R,218,,-5.2,,154.6,,-52,1546,SOLOMON IS,,,,,,,,,,,
R,224,,-5.7,,-162.1,,-57,-1621,TOKELAU IS,,,,,,,,,,,
R,225,,-5.7,,-174,,-57,-1740,PHOENIX IS,,,,,,,,,,,
R,226,,-5.8,,155.2,,-58,1552,SOLOMON IS,,,,,,,,,,,
R,228,,-6.4,,155.8,,-64,1558,SOLOMON IS,,,,,,,,,,,
R,230,,-8.3,,162.7,,-83,1627,ELLICE IS,,,,,,,,,,,
R,232,,-8.7,,160.9,,-87,1609,ELLICE IS,,,,,,,,,,,
R,233,,-8.7,,-172.6,,-87,-1726,TOKELAU IS,,,,,,,,,,,
R,237,,-9,,-158,,-90,-1580,COOK ISL.,,,,,,,,,,,
R,239,,-9.2,,143.2,,-92,1432,AUSTRALIA,,,,,,,,,,,
R,240,,-9.2,,-172,,-92,-1720,TOKELAU IS,,,,,,,,,,,
R,242,,-9.4,,-171.4,,-94,-1714,TOKELAU IS,,,,,,,,,,,
R,246,,-9.6,,143.8,,-96,1438,AUSTRALIA,,,,,,,,,,,
R,250,,-9.9,,143,,-99,1430,AUSTRALIA,,,,,,,,,,,
R,251,,-10,,-161.1,,-100,-1611,COOK ISL.,,,,,,,,,,,
R,252,,-10,,-161.3,,-100,-1613,TOKELAU IS,,,,,,,,,,,
R,253,,-10.1,,165.5,,-101,1655,NEW HEBRID,,,,,,,,,,,
R,255,,-10.3,,143.7,,-103,1437,AUSTRALIA,,,,,,,,,,,
R,256,,-10.3,,166.1,,-103,1661,NEW HEBRID,,,,,,,,,,,
R,260,,-10.4,,-161,,-104,-1610,COOK ISL.,,,,,,,,,,,
R,262,,-10.5,,142.2,,-105,1422,AUSTRALIA,,,,,,,,,,,
R,265,,-10.5,,-161.1,,-105,-1611,TOKELAU IS,,,,,,,,,,,
R,268,,-10.8,,-165.8,,-108,-1658,COOK ISL.,,,,,,,,,,,
R,269,,-10.9,,151.8,,-109,1518,AUSTRALIA,,,,,,,,,,,
R,270,,-10.9,,152.5,,-109,1525,AUSTRALIA,,,,,,,,,,,
R,271,,-10.9,,155.7,,-109,1557,AUSTRALIA,,,,,,,,,,,
R,272,,-11,,130.1,,-110,1301,AUSTRALIA,,,,,,,,,,,
R,273,,-11,,132.7,,-110,1327,AUSTRALIA,,,,,,,,,,,
R,274,,-11,,133.1,,-110,1331,AUSTRALIA,,,,,,,,,,,
R,276,,-11,,144.1,,-110,1441,AUSTRALIA,,,,,,,,,,,
R,277,,-11.1,,132.3,,-111,1323,AUSTRALIA,,,,,,,,,,,
R,278,,-11.1,,151.4,,-111,1514,AUSTRALIA,,,,,,,,,,,
R,279,,-11.1,,-165.9,,-111,-1659,TOKELAU IS,,,,,,,,,,,
R,281,,-11.2,,130.3,,-112,1303,AUSTRALIA,,,,,,,,,,,
R,282,,-11.2,,131.2,,-112,1312,AUSTRALIA,,,,,,,,,,,
R,283,,-11.2,,132,,-112,1320,AUSTRALIA,,,,,,,,,,,
R,284,,-11.2,,151.9,,-112,1519,AUSTRALIA,,,,,,,,,,,
R,285,,-11.2,,153.3,,-112,1533,NEW GUINEA,,,,,,,,,,,
R,288,,-11.3,,152.3,,-113,1523,NEW GUINEA,,,,,,,,,,,
R,289,,-11.3,,153.9,,-113,1539,AUSTRALIA,,,,,,,,,,,
R,290,,-11.3,,166.6,,-113,1666,NEW HEBRID,,,,,,,,,,,
R,292,,-11.4,,133.1,,-114,1331,AUSTRALIA,,,,,,,,,,,
R,293,,-11.4,,154.3,,-114,1543,AUSTRALIA,,,,,,,,,,,
R,296,,-11.5,,132,,-115,1320,AUSTRALIA,,,,,,,,,,,
R,297,,-11.5,,152.8,,-115,1528,NEW GUINEA,,,,,,,,,,,
R,298,,-11.6,,131.6,,-116,1316,AUSTRALIA,,,,,,,,,,,
R,300,,-11.7,,132.2,,-117,1322,AUSTRALIA,,,,,,,,,,,
R,301,,-11.7,,153.3,,-117,1533,NEW GUINEA,,,,,,,,,,,
R,302,,-11.7,,153.9,,-117,1539,NEW GUINEA,,,,,,,,,,,
R,303,,-11.8,,130,,-118,1300,AUSTRALIA,,,,,,,,,,,
R,304,,-11.8,,131,,-118,1310,AUSTRALIA,,,,,,,,,,,
R,305,,-11.8,,133.6,,-118,1336,AUSTRALIA,,,,,,,,,,,
R,306,,-11.8,,134,,-118,1340,AUSTRALIA,,,,,,,,,,,
R,307,,-11.8,,136.1,,-118,1361,AUSTRALIA,,,,,,,,,,,
R,308,,-11.8,,136.8,,-118,1368,AUSTRALIA,,,,,,,,,,,
R,309,,-11.8,,143.3,,-118,1433,AUSTRALIA,,,,,,,,,,,
R,310,,-11.8,,166.9,,-118,1669,NEW HEBRID,,,,,,,,,,,
R,311,,-11.8,,194,,-118,1940,AUSTRALIA,,,,,,,,,,,
R,312,,-11.9,,135.1,,-119,1351,AUSTRALIA,,,,,,,,,,,
R,313,,-11.9,,135.7,,-119,1357,AUSTRALIA,,,,,,,,,,,
R,314,,-12,,123.4,,-120,1234,AUSTRALIA,,,,,,,,,,,
R,316,,-12,,132.7,,-120,1327,AUSTRALIA,,,,,,,,,,,
R,317,,-12,,134.5,,-120,1345,AUSTRALIA,,,,,,,,,,,
R,318,,-12.1,,131,,-121,1310,AUSTRALIA,,,,,,,,,,,
R,319,,-12.1,,131.6,,-121,1316,AUSTRALIA,,,,,,,,,,,
R,320,,-12.1,,132,,-121,1320,AUSTRALIA,,,,,,,,,,,
R,321,,-12.2,,123,,-122,1230,AUSTRALIA,,,,,,,,,,,
R,324,,-12.2,,136.9,,-122,1369,AUSTRALIA,,,,,,,,,,,
R,329,,-12.3,,178.1,,-123,1781,FIJI,,,,,,,,,,,
R,330,,-12.5,,143.8,,-125,1438,AUSTRALIA,,,,,,,,,,,
R,331,,-12.6,,123.6,,-126,1236,AUSTRALIA,,,,,,,,,,,
R,333,,-12.6,,130.3,,-126,1303,AUSTRALIA,,,,,,,,,,,
R,334,,-12.8,,160.3,,-128,1603,SOLOMON IS,,,,,,,,,,,
R,336,,-12.9,,136.7,,-129,1367,AUSTRALIA,,,,,,,,,,,
R,337,,-12.9,,160,,-129,1600,N CALEDON.,,,,,,,,,,,
R,338,,-13,,130.1,,-130,1301,AUSTRALIA,,,,,,,,,,,
R,340,,-13,,160.3,,-130,1603,SOLOMON IS,,,,,,,,,,,
R,341,,-13,,160.5,,-130,1605,AUSTRALIA,,,,,,,,,,,
R,345,,-13.2,,-163.1,,-132,-1631,COOK ISL.,,,,,,,,,,,
R,346,,-13.2,,-176.2,,-132,-1762,WALLIS ISL,,,,,,,,,,,
R,347,,-13.2,,-176.3,,-132,-1763,SAMOA,,,,,,,,,,,
R,348,,-13.3,,130.1,,-133,1301,AUSTRALIA,,,,,,,,,,,
R,349,,-13.4,,129.9,,-134,1299,AUSTRALIA,,,,,,,,,,,
R,350,,-13.4,,-163.2,,-134,-1632,SAMOAN IS,,,,,,,,,,,
R,351,,-13.4,,-163.3,,-134,-1633,TOKELAU IS,,,,,,,,,,,
R,352,,-13.5,,144.1,,-135,1441,AUSTRALIA,,,,,,,,,,,
R,353,,-13.5,,167.3,,-135,1673,FIJI PLAT.,,,,,,,,,,,
R,354,,-13.6,,122.1,,-136,1221,AUSTRALIA,,,,,,,,,,,
R,355,,-13.6,,126,,-136,1260,AUSTRALIA,,,,,,,,,,,
R,356,,-13.6,,126.2,,-136,1262,AUSTRALIA,,,,,,,,,,,
R,357,,-13.6,,129.7,,-136,1297,AUSTRALIA,,,,,,,,,,,
R,358,,-13.6,,136.7,,-136,1367,AUSTRALIA,,,,,,,,,,,
R,362,,-13.7,,146.5,,-137,1465,AUSTRALIA,,,,,,,,,,,
R,363,,-13.7,,-172.2,,-137,-1722,W SAMOA,,,,,,,,,,,
R,364,,-13.8,,126.7,,-138,1267,AUSTRALIA,,,,,,,,,,,
R,365,,-13.8,,127,,-138,1270,AUSTRALIA,,,,,,,,,,,
R,366,,-13.8,,167.6,,-138,1676,FIJI PLAT.,,,,,,,,,,,
R,367,,-13.8,,-171.8,,-138,-1718,W SAMOA,,,,,,,,,,,
R,368,,-13.9,,123.9,,-139,1239,AUSTRALIA,,,,,,,,,,,
R,369,,-13.9,,125.4,,-139,1254,AUSTRALIA,,,,,,,,,,,
R,370,,-13.9,,127.4,,-139,1274,AUSTRALIA,,,,,,,,,,,
R,374,,-14,,125.8,,-140,1258,AUSTRALIA,,,,,,,,,,,
R,375,,-14,,129.3,,-140,1293,AUSTRALIA,,,,,,,,,,,
R,376,,-14,,144,,-140,1440,AUSTRALIA,,,,,,,,,,,
R,377,,-14,,144.7,,-140,1447,AUSTRALIA,,,,,,,,,,,
R,379,,-14.1,,123.6,,-141,1236,AUSTRALIA,,,,,,,,,,,
R,380,,-14.1,,125.9,,-141,1259,AUSTRALIA,,,,,,,,,,,
R,383,,-14.1,,-141.5,,-141,-1415,TUAMOTU IS,,,,,,,,,,,
R,386,,-14.3,,137,,-143,1370,AUSTRALIA,,,,,,,,,,,
R,387,,-14.3,,145.2,,-143,1452,AUSTRALIA,,,,,,,,,,,
R,388,,-14.3,,-170.7,,-143,-1707,SAMOAN ISL,,,,,,,,,,,
R,390,,-14.4,,125.9,,-144,1259,AUSTRALIA,,,,,,,,,,,
R,391,,-14.4,,129.3,,-144,1293,AUSTRALIA,,,,,,,,,,,
R,392,,-14.4,,-144.9,,-144,-1449,TUAMOTU IS,,,,,,,,,,,
