LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
C,147,C3897,,36,N,69,E,Asia,Afganistan,,northern Afghanistan(Heart to north of Kabul),Lower,Jurassic,,,Coals,,,Polyanski(1980),see also Petroconsultants(1997)
C,148,C3898,,35,N,68,E,Asia,Afganistan,,,Upper,Jurassic,,,Coals,,,Bushinski(1975),
C,149,C3899,,13,N,104,E,Asia,Cambodia,,Tonle Sap Basin,Middle,Jurassic,,,Coals,,,Vysotsky et al.(1994),
C,150,C3900,,14,N,104,E,Asia,Cambodia,,Khorat Basin,L - M,Jurassic,,,Coals,,,Vysotsky et al.(1994),
C,151,C3901,,41,N,80,E,Asia,China,,"Northwest China:Chunkaerh,Shuitung,Aksu",L-M-U?,Jurassic,,,Coals,,,Petroconsultants(1977),
C,152,C3902,,42,N,83,E,Asia,China,,Northwest China:Kuche,L-M-U?,Jurassic,,,Coals,,,Petroconsultants(1977),
C,153,C3903,,43,N,89,E,Asia,China,,Northwest China:Tulufan,L-M-U?,Jurassic,,,Coals,,,Petroconsultants(1977),
C,154,C3904,,43,N,93.3,E,Asia,China,,Northwest China:Hami,L-M-U?,Jurassic,,,Coals,,,Petroconsultants(1977),
C,155,C3905,,44,N,88,E,Asia,China,,Northwest China:Urumqi,Lower,Jurassic,,,Coals,Badaowen,,Wang Si-en(1985),
C,156,C3906,,44,N,86,E,Asia,China,,Northwest China:Manasi,Lower,Jurassic,,,Coals,Sangonghe and Xishanrao Frms,,Wang Si-en(1985),
C,157,C3907,,39,N,102,E,Asia,China,,Northwest China:Alea West Banner,Middle,Jurassic,,,Coals,Qingtujing,,Wang Si-en(1985),
C,158,C3908,,42,N,84,E,Asia,China,,Northwest China:Yangxia-Talake,Lower,Jurassic,,,Coals,Yangxia,,Wang Si-en(1985),
C,159,C3909,,40,N,75,E,Asia,China,,Northwest China:Kangsu,Lower,Jurassic,,,Coals,Kangsu,,Wang Si-en(1985),
C,160,C3910,,42,N,83,E,Asia,China,,Northwest China:Kuche,Middle,Jurassic,,,Coals,Kezilenuer,,Wang Si-en(1985)
C,161,C3911,,40,N,75,E,Asia,China,,Northwest China:Wuqia,Middle,Jurassic,,,Coals,Yangye,,Wang Si-en(1985)
