LithologyCode,LithNumber,OldIDNumber,,LAT,NS,LONG,EW,Continent,Country,,GeogComments,LMU,Period,Stage,AgeComments,Lithology,Formation,LithComments,PrimaryReference,SeeAlso
D,138,D4490,,68,N,168,E,Asia,C.I.S.(frm USSR),,North Siberian,L-M-U?,Jurassic,,,Dropstones,,,"Chumakov(in Hambrey,Harland, 1981)"
C,139,C4491,,28,N,25,E,Africa,Egypt,,northern Western Desert,Upper,Jurassic,,,Coals,,,"Lefranc,Guiraud(1990)"
C,140,C4491.1,,30,N,33,E,Africa,Egypt,,northern Sinai,Upper,Jurassic,,,Coals,,,El Hawat(1997)
C,141,C4492,,26,N,14,E,Africa,Libya,,Fezzan,Lower,Jurassic,,Jurassic-Lower?,Coals,,,Hlustik(1990)
C,142,C4492.1,,32.5,N,21,E,Africa,Libya,,offshore Cyenaica,L-M-U?,Jurassic,,,Coals,Kabaw,,Hallett(2002)
C,143,C4493,,44,N,81,E,Asia,China,,Northwest China:Yining,M  - U,Jurassic,,,Coals,Aiweier Group,,Wang Si-en(1985)
C,144,C4494,,40,N,98,E,Asia,China,,Northwest China:Jingquan,Upper,Jurassic,,,Coals,Huihuibao Group,,Gu Zhi-wei(1982)
C,145,C4495,,45,N,81,E,Asia,China,,Northwest China:Wenquan,M  - U,Jurassic,,,Coals,,,The Compiling Group of the Regional Stratagraphy Chart of Xinjiang(1981)
C,146,C4516,,30,N,90,E,Asia,China,,"Xizang:Lhasa-Bomi subregion, Lhasa region, Tibet",Upper,Jurassic,,Upper Jurassic-Lower Cretaceous,Coals,,,"Taner,Meyerhoff(1990, Table 5)"
C,147,C4517,,32,N,90,E,Asia,China,,Xizang:Bange,Upper,Jurassic,,,Coals,Xiaqiong,,Wang Si-en(1985)
C,148,C4518,,32,N,85,E,Asia,China,,Xizang:Xiagongjiang,Upper,Jurassic,,Upper Jurassic-Lower Cretaceous,Coals,Chuanba,,Wang Si-en(1985)
C,149,C4519,,32,N,91,E,Asia,China,,Xizang:Dongqiao,Upper,Jurassic,,,Coals,,,"The Comprehensive Scientific Exedition Team to the Qinghai-Xizang Plateau,Academia Sinica(1984)"
C,150,C4519.1,,47.3,N,130.3,E,Asia,China,,Heilongjiang:Hegeng,Upper,Jurassic,,,Coals,Hegeng and Jixi groups,,"Zhou Xi-yu,Feng Cang-shou(1999)"
C,151,C4519.2,,45.3,N,130.9,E,Asia,China,,Heilongjiang:Jixi,Upper,Jurassic,,,Coals,Hegeng and Jixi groups,,"Zhou Xi-yu,Feng Cang-shou(1999)"
C,152,C4520,,60,N,136,E,Asia,C.I.S.(frm USSR),,Lena Basin,Upper,Jurassic,,,Coals,,,Petroconsultants(1977)
C,153,C4521,,57,N,92,E,Asia,C.I.S.(frm USSR),,Kansk-Achinsk Basin,Upper,Jurassic,,,Coals,,,Petroconsultants(1977)
